event_type,event_cause,requires_road_closure,corridor,priority,police_station,latitude,longitude,hour,dow,month,duration_min,duration_bucket
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9907263,77.5015706,20,1,11,6519.404712766667,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,13.0486094,77.5137389,4,3,12,96.76755278333333,1-6hr
unplanned,water_logging,True,Non-corridor,Low,K.G. Halli,13.0116593,77.6159324,20,1,11,4694.001404166667,>24hr
unplanned,construction,False,Airport New South Road,High,Hennuru,13.0393963,77.6417466,20,1,11,20166.6354915,>24hr
unplanned,pot_holes,False,Magadi Road,High,Kamakshipalya,12.9887556,77.4994315,5,2,1,8267.722609033333,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.93880013,77.52290747,6,3,12,112.81719833333334,1-6hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9890709,77.5072986,23,0,1,8.331595366666667,<=1hr
unplanned,construction,False,Non-corridor,Low,Hennuru,13.0572585,77.6484155,21,1,11,68373.367226,>24hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9118314,77.6257063,7,3,12,76.14695535000001,1-6hr
planned,protest,False,Non-corridor,Low,Chikkajala,13.184446,77.6797199,22,1,11,18.243379033333333,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9896263,77.5017355,23,1,11,34.93821658333333,<=1hr
unplanned,others,True,Bellary Road 1,High,Sadashivanagar,12.999465,77.5842967,1,1,1,75.32430751666668,1-6hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0411591,77.5457924,18,3,12,38141.9171995,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9486698,77.7179181,4,2,11,13.8765319,<=1hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9498464,77.6993198,19,3,12,13.849933383333333,<=1hr
unplanned,road_conditions,True,Airport New South Road,High,Hennuru,13.0394665,77.6413904,4,2,11,875.3519315,6-24hr
unplanned,accident,False,ORR East 1,High,Bellandur,12.9227359,77.6700495,5,2,11,29.571941783333333,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,K.R. Pura,13.0199049,77.709868,5,1,1,58.34383913333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jalahalli,13.0491785,77.5549561,6,1,1,55.27947091666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9621653,77.5642902,22,3,12,53.3287807,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.8748071,77.6692195,6,1,1,61.12860748333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.8417072,77.6442073,21,2,11,98.90068815,1-6hr
unplanned,tree_fall,False,Non-corridor,Low,Sadashivanagar,13.0139185,77.5793879,7,1,1,90.51336833333333,1-6hr
unplanned,others,False,Non-corridor,Low,Devanahalli Airport,13.2294452,77.6903518,0,3,11,5387.863340333333,>24hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.98380495,77.52899131,8,1,1,49.2026263,<=1hr
unplanned,accident,False,Non-corridor,Low,Peenya,13.0496326,77.4944754,2,4,12,107.37691118333333,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9986587,77.5843121,8,1,1,8.5709438,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Devanahalli Airport,13.2502567,77.7070167,2,4,12,10.310373033333333,<=1hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HSR Layout,12.9193469,77.6429512,6,3,11,89.75760016666666,1-6hr
unplanned,others,False,West of Chord Road,High,Malleshwaram,13.0128968,77.5546325,19,1,1,11636.469045233333,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0494288,77.4947532,3,4,12,57.23335346666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9400972,77.7473413,7,4,12,55.859611666666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Yeshwanthpura,13.03484,77.557342,20,3,11,86.91129488333333,1-6hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,K.R. Pura,13.0200101,77.7099626,6,4,12,91.56274088333333,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Yeshwanthpura,13.0370812,77.5418374,20,3,11,70.69381796666667,1-6hr
unplanned,others,False,Non-corridor,Low,Kodigehalli,13.0345827,77.5755233,21,3,11,44.664516866666666,<=1hr
unplanned,others,False,Tumkur Road,High,Yeshwanthpura,13.0239979,77.5541726,21,1,1,16269.432034,>24hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0422769,77.5484704,10,4,12,7.5481027166666665,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0411509,77.545984,8,4,12,112.90304878333333,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.021378,77.5842667,1,4,11,33.71249048333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9796057,77.5105862,22,1,1,46.53765805,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9994123,77.5843319,19,4,12,52.97608373333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jeevanbheemanagar,12.9658108,77.65806,19,4,12,98.72606275,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kengeri,12.9039683,77.5105667,20,4,11,39.28716648333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chikkabanavara,13.0796571,77.5020024,21,4,11,32.548574,<=1hr
unplanned,others,False,Bellary Road 1,High,High ground,12.9911376,77.5855515,22,4,11,452.1203694833333,6-24hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0416033,77.5468346,21,4,12,142.48538508333334,1-6hr
unplanned,pot_holes,False,Bellary Road 1,High,Sadashivanagar,12.9985379,77.5844506,21,4,12,5702.2693427,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banaswadi,12.999518,77.6743497,1,5,11,14.0151522,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.039775,77.5434356,2,5,11,205.8966446,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9987004,77.584156,5,5,11,94.6911131,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.861995,77.6598631,5,2,1,17.692932883333334,<=1hr
unplanned,accident,False,Non-corridor,Low,Yelahanka,13.09591716,77.56173962,9,5,11,26.38407085,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasur,12.9621751,77.630028,5,2,1,38.401426900000004,<=1hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Banaswadi,12.99827828,77.66343478,6,2,1,22.08807725,<=1hr
unplanned,vehicle_breakdown,False,ORR East 2,High,K.R. Pura,13.0027412,77.6796932,19,5,11,72.49902041666665,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0200175,77.5837123,22,5,11,40.69936873333334,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0891594,77.5960975,12,0,1,43.00044726666667,<=1hr
unplanned,water_logging,False,Non-corridor,Low,HAL Old Airport,12.936533,77.7038371,20,0,1,111033.35087531667,>24hr
planned,construction,True,Non-corridor,Low,Hennuru,13.0493257,77.645601,19,2,1,6237.622645016667,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9524768,77.6997647,20,0,1,12.876541900000001,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kamakshipalya,12.9856366,77.4863683,21,0,1,52.71905041666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Thalagattapura,12.8689366,77.5363322,21,0,1,62.614986433333335,1-6hr
unplanned,construction,False,Non-corridor,Low,Hennuru,13.0741677,77.6516608,20,0,1,1436.9409212833334,6-24hr
unplanned,others,False,Bellary Road 1,High,Kodigehalli,13.03221,77.58787,2,6,11,185.81082023333332,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9424948,77.7466463,10,5,12,32.470111116666665,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1091483,77.60362,20,2,1,74.9959374,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chikkabanavara,13.0801789,77.5023143,21,2,1,14.4955594,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1097617,77.6032733,20,2,1,68.20895490000001,1-6hr
unplanned,construction,False,Non-corridor,Low,Yelahanka,13.0904756,77.60245,20,5,12,7661.4715138,>24hr
unplanned,others,False,Non-corridor,Low,Jnanabharathi,12.945192,77.4953199,19,6,11,392.16103275,6-24hr
planned,construction,False,Non-corridor,Low,K.S. Layout,12.9093833,77.5496433,23,5,12,20735.9101073,>24hr
unplanned,vehicle_breakdown,True,Bellary Road 1,High,Hebbala,13.0493864,77.5942175,20,6,11,83.15135861666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9966168,77.5848161,23,2,1,40.08785518333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9961799,77.5848005,21,6,11,85.08149098333334,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9997059,77.5839711,1,3,1,65.8663165,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0472913,77.5007091,21,6,11,102.04546606666666,1-6hr
unplanned,others,False,Airport New South Road,High,Hennuru,13.0422533,77.6418933,1,3,1,16.642737933333333,<=1hr
unplanned,pot_holes,False,ORR North 1,High,Mahadevapura,12.9959693,77.6679126,22,0,12,50612.1207621,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Mahadevapura,12.994761,77.6985778,1,1,1,106886.48712363333,>24hr
unplanned,vehicle_breakdown,False,ORR East 2,High,Banaswadi,13.0005223,77.6762205,1,1,1,6.547450666666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0054924,77.685631,23,6,11,41.68275345,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9407935,77.7470493,23,6,11,40.976809116666665,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9901073,77.5050328,3,0,11,60.05368791666667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0161856,77.7094731,4,6,12,7.317652333333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Mahadevapura,12.9982247,77.7580286,19,0,11,99.16390298333334,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0422496,77.5488461,5,6,12,9.211240083333333,<=1hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.04098,77.5453533,5,6,12,11.609703566666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jalahalli,13.0478149,77.554091,5,6,12,10.431269066666665,<=1hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Hebbala,13.043665,77.6027722,6,6,12,16.300484133333335,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0411047,77.5455693,2,1,11,13.802722683333334,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Mahadevapura,13.0005648,77.757477,18,6,12,168.7313624,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Yeshwanthpura,13.0845542,77.5501542,8,1,11,92.39337251666667,1-6hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9857296,77.5265996,8,1,11,79.66424116666667,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.003475,77.5841612,21,6,12,40.299746033333335,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.8872783,77.73818,0,0,12,45.618598600000006,<=1hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0425069,77.5490278,0,2,11,26.215256266666664,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Kodigehalli,13.0261088,77.5854506,3,2,11,61.22423801666666,1-6hr
unplanned,pot_holes,False,ORR East 1,High,HAL Old Airport,12.9507636,77.7000162,4,2,11,1319.2296099500002,6-24hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9903216,77.5040465,6,2,11,22794.13647255,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9358469,77.6918667,23,3,1,89.64109846666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.S. Layout,13.0486085,77.513748,8,2,11,12.877330833333334,<=1hr
unplanned,construction,False,Non-corridor,Low,Hennuru,13.073843,77.6515753,20,1,1,17588.1536572,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0224983,77.7139583,13,2,11,44.05130068333334,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Upparpet,12.9794184,77.582,21,1,1,156.2564053,1-6hr
unplanned,vehicle_breakdown,False,ORR East 2,High,Mahadevapura,12.9735596,77.6988105,3,4,1,29.160188716666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9767555,77.7544836,3,4,1,45.4172374,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0042028,77.5838495,3,4,1,60.449528900000004,1-6hr
unplanned,road_conditions,False,ORR North 1,High,K.G. Halli,13.0344236,77.6284747,19,0,12,23297.963916116667,>24hr
unplanned,construction,False,Airport New South Road,High,Hennuru,13.0393834,77.6414713,20,0,12,419.0733540666667,6-24hr
unplanned,others,False,Old Airport Road,High,HAL Old Airport,12.954928,77.6791533,21,0,12,24523.369963416666,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.94423,77.4947781,5,3,11,52.3679289,<=1hr
unplanned,others,False,Bellary Road 1,High,Sadashivanagar,13.0225731,77.5845867,2,2,1,43.06716361666667,<=1hr
unplanned,procession,False,Magadi Road,High,Kamakshipalya,12.9864648,77.489907,5,3,11,120.45697526666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1106622,77.6040613,4,2,1,87.68711406666667,1-6hr
unplanned,others,False,Non-corridor,Low,Kamakshipalya,12.9862217,77.4882004,7,3,11,72905.74388856668,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0002741,77.5840717,7,3,11,90.95093136666667,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0246963,77.5470577,5,2,1,32.2092193,<=1hr
unplanned,construction,False,Non-corridor,Low,Hennuru,13.0554898,77.6467757,20,3,11,3.4467353833333334,<=1hr
planned,construction,True,Non-corridor,Low,Hennuru,13.0556221,77.6471416,20,3,11,329.12024915,1-6hr
unplanned,others,False,Bellary Road 1,High,Sadashivanagar,13.0073731,77.5838704,12,4,11,156819.97824168333,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.016195,77.7093283,20,4,11,63.62485048333333,1-6hr
unplanned,road_conditions,False,Non-corridor,Low,Rajajinagar,13.0188348,77.5402295,21,4,11,155478.4923316,>24hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0416266,77.5477991,1,1,12,15.641905283333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.049128,77.4958286,8,4,1,31.049118983333337,<=1hr
unplanned,vehicle_breakdown,False,Hennur Main Road,High,Hennuru,13.056078,77.6329093,4,5,11,50.382559799999996,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0871167,77.5950933,5,5,11,44.61752728333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.96309,77.748285,4,1,12,41.34313795,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0415774,77.5471055,5,5,11,74.58705141666665,1-6hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.9558583,77.7263767,5,5,11,54.53153316666667,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Kodigehalli,13.0373345,77.5891886,6,5,11,96.51823415,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9614083,77.7477767,5,1,12,15.559016000000002,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,Banaswadi,13.004995,77.6372391,6,1,12,6.640204833333333,<=1hr
unplanned,others,False,Non-corridor,Low,Hennuru,13.0664554,77.6407115,23,5,11,79.93364358333334,1-6hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Hebbala,13.0436044,77.6050417,23,5,11,36.747132416666666,<=1hr
unplanned,others,False,Non-corridor,Low,Kamakshipalya,12.9860364,77.4880288,0,6,11,4396.209827066667,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kamakshipalya,12.9805555,77.5166163,23,5,11,8.764527933333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,R.T. Nagar,13.0000768,77.5996972,1,6,11,68.46058618333333,1-6hr
unplanned,others,False,Non-corridor,Low,Whitefield,12.961475,77.74765,11,1,12,24467.304723499998,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1843296,77.5664982,1,6,11,79.22377388333332,1-6hr
unplanned,pot_holes,False,Magadi Road,High,Kamakshipalya,12.9838831,77.5287012,6,2,1,1358.3815949666666,6-24hr
unplanned,others,False,Non-corridor,Low,Mico Layout,12.8914995,77.6113082,6,2,1,1553.7663699333332,>24hr
unplanned,water_logging,True,Non-corridor,Low,Wilson Garden,12.9387083,77.58542,7,2,1,61905.91178031667,>24hr
unplanned,pot_holes,True,Non-corridor,Low,Jayanagara,12.9284979,77.5925776,5,6,11,9.656423833333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0469858,77.5007263,6,6,11,18.1232739,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9989526,77.5842517,20,1,12,9.0990085,<=1hr
unplanned,water_logging,False,Non-corridor,Low,Wilson Garden,12.9432017,77.5850717,7,2,1,61902.39153498333,>24hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Malleshwaram,13.0128127,77.5535107,0,0,11,38.17363073333333,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9902533,77.5042758,1,0,11,8.908011233333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banashankari,12.9198233,77.542495,20,1,12,115.30609676666667,1-6hr
unplanned,water_logging,False,Bellary Road 1,High,Kodigehalli,13.0274333,77.5857599,8,2,1,15314.7179243,>24hr
unplanned,road_conditions,False,Non-corridor,Low,Jnanabharathi,12.9625629,77.5125679,22,4,1,18.664876366666665,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0074,77.5839417,3,0,11,7.330868683333334,<=1hr
unplanned,procession,False,Non-corridor,Low,Yelahanka,13.1032152,77.6253189,3,0,11,166.81366601666664,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Bellandur,12.9141819,77.6765696,22,4,1,105.27233006666667,1-6hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9896755,77.5056916,19,2,1,48.009267783333335,<=1hr
planned,construction,False,Bellary Road 1,High,Kodigehalli,13.0317617,77.5873317,23,4,1,5.682947016666666,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9473755,77.5328074,19,0,11,34.983110116666666,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9993581,77.5838223,18,0,11,110.57912203333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chikkabanavara,13.0653552,77.5040293,20,0,11,29.094076266666665,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0356208,77.5347383,20,0,11,19.710776516666666,<=1hr
unplanned,tree_fall,True,Magadi Road,High,Kamakshipalya,12.9888033,77.4976333,4,2,12,91.44109088333333,1-6hr
unplanned,others,False,Bellary Road 1,High,Kodigehalli,13.0368267,77.58923,21,2,1,10351.729160066667,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9782223,77.5151096,20,2,1,24.450349916666667,<=1hr
unplanned,road_conditions,True,Bellary Road 1,High,Kodigehalli,13.0294773,77.5865918,5,6,11,12558.5281999,>24hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.9562667,77.7325788,4,2,12,139.90008856666665,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.899533,77.7122526,20,2,12,90.77372385,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.8469493,77.672515,5,5,1,980.1172258333334,6-24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Bellandur,12.9024645,77.705852,20,2,12,46.3259174,<=1hr
unplanned,water_logging,False,ORR East 1,High,HAL Old Airport,12.9435175,77.6979694,21,2,12,4670.149929583334,>24hr
unplanned,water_logging,False,ORR North 2,High,Kodigehalli,13.0438708,77.5839711,4,3,1,14467.552242700001,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9967664,77.5847577,5,3,1,39.85933068333333,<=1hr
unplanned,pot_holes,False,Non-corridor,Low,Hebbala,13.0562813,77.6115332,5,3,1,72902.21760093333,>24hr
unplanned,construction,False,Non-corridor,Low,Mico Layout,12.9053195,77.6096809,5,3,1,274.00397273333334,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0895998,77.3908201,6,5,1,28.43533366666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0133386,77.6998768,6,3,1,41.31266376666667,<=1hr
unplanned,water_logging,False,ORR North 1,High,Mahadevapura,12.9952341,77.6663541,7,3,1,60403.72428076667,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banashankari,12.9423082,77.5481102,6,3,1,62.41803623333333,1-6hr
unplanned,water_logging,False,Non-corridor,Low,Halasur,12.9623326,77.6294487,7,3,1,16809.84335965,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kodigehalli,13.0624717,77.5733483,7,3,1,51.74567765,<=1hr
