event_cause,corridor,requires_road_closure,duration_bucket,duration_min
vehicle_breakdown,Non-corridor,False,<=1hr,44.57036183333333
accident,Non-corridor,False,<=1hr,15.379208666666667
vehicle_breakdown,Non-corridor,False,<=1hr,14.3899262
vehicle_breakdown,Mysore Road,False,<=1hr,30.176836466666668
vehicle_breakdown,Bellary Road 1,False,<=1hr,17.879924716666668
others,Bellary Road 2,False,>24hr,1841.0177078000002
vehicle_breakdown,Tumkur Road,False,<=1hr,25.483353933333333
accident,Hosur Road,False,<=1hr,33.47683516666667
construction,Non-corridor,False,>24hr,4328.668001566667
vehicle_breakdown,Non-corridor,False,1-6hr,81.4365754
others,Bellary Road 2,False,>24hr,1513.1385030833333
vehicle_breakdown,Bellary Road 2,False,<=1hr,6.8494496
others,Non-corridor,False,>24hr,76375.03303685
vehicle_breakdown,Tumkur Road,False,1-6hr,90.94725448333334
accident,Non-corridor,False,1-6hr,216.12666711666668
pot_holes,Non-corridor,False,>24hr,57947.359122366666
others,ORR North 2,False,<=1hr,7.44461345
accident,Bellary Road 2,False,<=1hr,39.634294700000005
vehicle_breakdown,ORR East 1,False,1-6hr,81.19912645
vehicle_breakdown,Non-corridor,False,<=1hr,58.679805316666666
vehicle_breakdown,Non-corridor,False,<=1hr,48.05517008333334
vehicle_breakdown,Non-corridor,False,<=1hr,44.6710436
others,Mysore Road,False,1-6hr,63.2420943
vehicle_breakdown,Non-corridor,False,<=1hr,22.931035716666667
vehicle_breakdown,Non-corridor,False,1-6hr,63.71386355
others,Non-corridor,False,1-6hr,99.64480833333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,19.75909175
vehicle_breakdown,ORR East 2,False,1-6hr,92.9163563
vehicle_breakdown,Bellary Road 1,False,1-6hr,147.61173708333334
construction,Magadi Road,True,>24hr,3603.1197480666665
vehicle_breakdown,ORR East 2,False,<=1hr,31.1868471
others,Non-corridor,True,1-6hr,112.65264815
road_conditions,Non-corridor,False,>24hr,30666.64634105
others,Bellary Road 1,False,>24hr,130755.83476616668
vehicle_breakdown,ORR North 2,False,<=1hr,11.028707233333334
water_logging,Bellary Road 2,False,6-24hr,402.88345245
others,West of Chord Road,False,1-6hr,81.24858818333334
vehicle_breakdown,Non-corridor,False,<=1hr,50.876807183333334
construction,Airport New South Road,False,>24hr,1444.87902435
vehicle_breakdown,ORR North 1,False,<=1hr,25.888201816666665
water_logging,Non-corridor,False,1-6hr,197.33674348333335
others,Bellary Road 1,False,<=1hr,28.6036425
construction,Airport New South Road,False,<=1hr,6.968827316666666
accident,ORR North 1,False,<=1hr,50.145977466666665
vehicle_breakdown,Non-corridor,False,<=1hr,56.5959926
road_conditions,Non-corridor,False,>24hr,8448.448308183333
vehicle_breakdown,Bellary Road 1,False,<=1hr,13.938969850000001
accident,Non-corridor,False,1-6hr,61.85042823333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,46.93523065
others,Magadi Road,False,1-6hr,84.37444583333333
vehicle_breakdown,Non-corridor,False,1-6hr,69.26106918333333
construction,Airport New South Road,False,>24hr,1897.86964235
construction,Non-corridor,True,<=1hr,28.28856955
construction,Bellary Road 1,False,>24hr,7309.6672438
vehicle_breakdown,Non-corridor,False,1-6hr,75.54407861666667
vehicle_breakdown,Non-corridor,False,<=1hr,2.4556867833333333
vehicle_breakdown,ORR North 2,False,<=1hr,13.388208883333334
vehicle_breakdown,Non-corridor,False,1-6hr,112.37712826666666
vehicle_breakdown,Tumkur Road,False,<=1hr,40.023663983333336
vehicle_breakdown,Non-corridor,False,<=1hr,8.368193383333333
vehicle_breakdown,Non-corridor,False,1-6hr,109.74121628333334
others,Non-corridor,False,>24hr,5082.92932775
others,Non-corridor,False,>24hr,28872.955082466666
water_logging,Bellary Road 2,False,>24hr,8671.22012235
others,ORR North 2,False,1-6hr,83.9909704
vehicle_breakdown,Bellary Road 1,False,1-6hr,82.32451263333334
vehicle_breakdown,Bellary Road 1,False,1-6hr,82.27843179999999
vehicle_breakdown,Non-corridor,False,<=1hr,34.47710638333333
others,Mysore Road,False,>24hr,8803.770182850001
vehicle_breakdown,Non-corridor,False,1-6hr,78.09253493333334
vehicle_breakdown,Non-corridor,False,<=1hr,2.7855397
vehicle_breakdown,ORR North 2,True,1-6hr,62.10023035
accident,Hosur Road,False,1-6hr,116.71515604999999
accident,Hosur Road,False,1-6hr,115.25701389999999
accident,Hosur Road,False,1-6hr,114.69720166666666
accident,Hosur Road,False,1-6hr,109.13002826666667
vehicle_breakdown,Non-corridor,False,1-6hr,134.75408208333334
vehicle_breakdown,Non-corridor,False,<=1hr,20.2316355
vehicle_breakdown,Bellary Road 1,False,<=1hr,24.70797813333333
vehicle_breakdown,Non-corridor,False,<=1hr,34.95256223333333
vehicle_breakdown,Hennur Main Road,False,<=1hr,56.3099261
vehicle_breakdown,Hosur Road,False,<=1hr,33.11645485
vehicle_breakdown,Bellary Road 1,False,<=1hr,27.943233333333335
vehicle_breakdown,ORR North 1,False,<=1hr,28.236750733333334
Debris,Non-corridor,False,>24hr,146939.9033814833
vehicle_breakdown,Airport New South Road,False,<=1hr,22.40985058333333
water_logging,Non-corridor,False,>24hr,74990.63352199999
construction,Non-corridor,False,>24hr,21826.988741516667
vehicle_breakdown,ORR North 2,False,<=1hr,50.827219183333334
vehicle_breakdown,Magadi Road,False,1-6hr,121.27505245
vehicle_breakdown,ORR East 2,False,1-6hr,92.36745463333334
water_logging,Non-corridor,False,>24hr,31373.31012595
road_conditions,Non-corridor,False,>24hr,6657.361560083333
vehicle_breakdown,Bellary Road 2,False,<=1hr,15.887661683333333
vehicle_breakdown,Non-corridor,False,1-6hr,126.80761521666666
vehicle_breakdown,Tumkur Road,False,<=1hr,58.02695011666666
others,Bellary Road 2,False,>24hr,34970.01805951667
vehicle_breakdown,Bellary Road 1,False,<=1hr,28.033226533333334
others,Non-corridor,False,1-6hr,139.68356741666668
vehicle_breakdown,Non-corridor,False,1-6hr,76.08330763333333
others,Non-corridor,False,>24hr,1938.5710855833333
others,Bellary Road 2,False,6-24hr,1323.29262625
vehicle_breakdown,Bellary Road 1,False,<=1hr,27.20697725
accident,Non-corridor,False,<=1hr,22.614246416666667
vehicle_breakdown,Non-corridor,False,<=1hr,44.093461483333336
vehicle_breakdown,Non-corridor,False,<=1hr,26.185454216666667
vehicle_breakdown,Non-corridor,False,<=1hr,54.602729133333334
vehicle_breakdown,Magadi Road,False,<=1hr,31.42447145
vehicle_breakdown,ORR East 2,False,<=1hr,30.941467199999998
others,Non-corridor,False,>24hr,7305.7856726166665
procession,Hennur Main Road,False,1-6hr,104.52003925000001
others,Non-corridor,False,6-24hr,614.3931757833333
vehicle_breakdown,Non-corridor,False,1-6hr,66.87167588333334
vehicle_breakdown,ORR East 1,False,1-6hr,83.40713503333333
vehicle_breakdown,Non-corridor,False,<=1hr,57.44499458333333
vehicle_breakdown,Magadi Road,False,1-6hr,70.84300005
road_conditions,Non-corridor,False,>24hr,100781.22872595
vehicle_breakdown,ORR North 2,False,<=1hr,25.452439733333332
vehicle_breakdown,ORR North 2,False,1-6hr,78.82542815000001
construction,Non-corridor,False,1-6hr,295.5893642333333
vehicle_breakdown,ORR East 2,False,1-6hr,94.23299795
vehicle_breakdown,Mysore Road,False,1-6hr,90.34264485
pot_holes,Non-corridor,False,>24hr,26302.254763133336
vehicle_breakdown,Bellary Road 1,False,<=1hr,12.675188133333334
vehicle_breakdown,Non-corridor,True,<=1hr,4.565127216666666
others,Non-corridor,False,1-6hr,203.8280376
others,Mysore Road,False,>24hr,8589.098377216667
vehicle_breakdown,Non-corridor,False,1-6hr,97.63435158333333
vehicle_breakdown,Mysore Road,False,<=1hr,29.369336083333334
others,Old Airport Road,False,>24hr,8503.662806933333
others,Tumkur Road,False,>24hr,11599.248425666667
others,Tumkur Road,False,>24hr,11597.7934565
vehicle_breakdown,Mysore Road,False,<=1hr,59.16374196666666
vehicle_breakdown,Tumkur Road,False,<=1hr,18.19665601666667
vehicle_breakdown,Tumkur Road,False,<=1hr,52.713643133333335
vehicle_breakdown,Non-corridor,False,1-6hr,119.25386498333334
Debris,Non-corridor,False,>24hr,26766.734622266667
vehicle_breakdown,Non-corridor,False,<=1hr,22.123204533333332
others,Non-corridor,False,>24hr,2735.9749068833335
vehicle_breakdown,Hosur Road,False,1-6hr,88.40484938333334
vehicle_breakdown,Mysore Road,False,<=1hr,35.16567031666667
pot_holes,Non-corridor,False,>24hr,3035.5120126333336
pot_holes,Bannerghata Road,False,>24hr,4295.294638583333
vehicle_breakdown,Non-corridor,False,1-6hr,71.16974789999999
vehicle_breakdown,Mysore Road,False,<=1hr,43.43354016666667
others,Non-corridor,False,<=1hr,31.145576100000003
vehicle_breakdown,ORR North 1,False,1-6hr,91.35186411666668
vehicle_breakdown,Non-corridor,False,<=1hr,50.2345196
vehicle_breakdown,Tumkur Road,False,<=1hr,30.345930816666666
vehicle_breakdown,Mysore Road,False,1-6hr,99.41600825
vehicle_breakdown,Non-corridor,False,1-6hr,107.3207998
vehicle_breakdown,Non-corridor,False,<=1hr,44.53869965
vehicle_breakdown,Mysore Road,True,<=1hr,53.103843383333334
vehicle_breakdown,Bellary Road 1,False,1-6hr,114.13534746666666
vehicle_breakdown,Bellary Road 2,False,<=1hr,20.413769233333333
vehicle_breakdown,Non-corridor,False,<=1hr,52.04973218333334
vehicle_breakdown,Non-corridor,False,1-6hr,71.04905861666666
others,Bellary Road 2,False,1-6hr,141.81894821666668
vehicle_breakdown,Tumkur Road,False,<=1hr,58.346161116666664
others,Bellary Road 2,False,>24hr,4008.7431538333335
vehicle_breakdown,Non-corridor,False,1-6hr,64.19872528333333
accident,Bellary Road 2,False,<=1hr,16.327909866666666
accident,Bellary Road 2,False,<=1hr,14.426824566666665
vehicle_breakdown,Non-corridor,False,<=1hr,44.04752773333333
vehicle_breakdown,Mysore Road,False,<=1hr,23.041984366666668
vehicle_breakdown,Non-corridor,False,<=1hr,32.76764323333334
road_conditions,CBD 2,False,>24hr,4665.631800966667
others,Non-corridor,False,<=1hr,49.172535466666666
construction,ORR North 1,False,>24hr,5001.927343483333
vehicle_breakdown,Non-corridor,False,1-6hr,60.23542993333333
congestion,Non-corridor,True,<=1hr,42.636129950000004
pot_holes,CBD 1,False,>24hr,56925.173173450006
others,ORR East 1,False,>24hr,30846.669694383334
vehicle_breakdown,Non-corridor,False,<=1hr,19.04382405
vehicle_breakdown,Mysore Road,False,<=1hr,24.4252093
vehicle_breakdown,Mysore Road,False,1-6hr,90.33891258333333
vehicle_breakdown,ORR West 1,False,<=1hr,51.137137599999996
vehicle_breakdown,Non-corridor,False,<=1hr,10.2221026
vehicle_breakdown,IRR(Thanisandra road),False,<=1hr,21.25293735
accident,Mysore Road,False,1-6hr,75.20685893333332
vehicle_breakdown,Varthur Road,False,<=1hr,53.12340725
vehicle_breakdown,Non-corridor,False,<=1hr,13.687693916666666
vehicle_breakdown,Airport New South Road,False,<=1hr,51.91812203333333
vehicle_breakdown,Tumkur Road,False,1-6hr,63.94471371666667
vehicle_breakdown,Non-corridor,False,<=1hr,53.43984021666667
others,Mysore Road,False,>24hr,4665.349976066666
vehicle_breakdown,Mysore Road,True,<=1hr,42.883703016666665
vehicle_breakdown,Tumkur Road,False,<=1hr,40.50562813333333
construction,Varthur Road,False,>24hr,2871.7622427333336
others,Mysore Road,False,>24hr,10373.064849016666
vehicle_breakdown,Non-corridor,False,1-6hr,62.597001066666664
vehicle_breakdown,ORR East 1,False,1-6hr,114.98783913333334
congestion,Non-corridor,False,<=1hr,55.54801945
vehicle_breakdown,IRR(Thanisandra road),False,<=1hr,47.083670383333335
pot_holes,Non-corridor,False,>24hr,50410.70426666667
accident,Non-corridor,False,1-6hr,85.21886508333334
vehicle_breakdown,Mysore Road,False,<=1hr,5.5721584166666664
vehicle_breakdown,Bellary Road 2,False,<=1hr,7.866056400000001
vehicle_breakdown,Varthur Road,False,1-6hr,78.65082263333333
pot_holes,ORR East 1,False,6-24hr,1417.0408469
vehicle_breakdown,Old Airport Road,False,<=1hr,4.570926633333333
others,Non-corridor,False,<=1hr,41.368442566666666
others,ORR North 2,False,>24hr,1673.7103156666667
vehicle_breakdown,CBD 2,False,1-6hr,90.37927065000001
others,Bellary Road 2,False,1-6hr,250.19651421666669
vehicle_breakdown,Non-corridor,False,<=1hr,40.86747448333333
others,Hennur Main Road,False,>24hr,37391.897640083334
vehicle_breakdown,Non-corridor,False,<=1hr,50.3255556
vehicle_breakdown,Bellary Road 2,False,1-6hr,68.16662336666667
road_conditions,Non-corridor,False,>24hr,19842.01682615
road_conditions,Non-corridor,False,>24hr,19839.92816956667
road_conditions,Non-corridor,False,>24hr,19838.50687403333
vehicle_breakdown,Bellary Road 2,False,1-6hr,103.64486746666667
others,Non-corridor,False,<=1hr,27.78847215
others,Non-corridor,False,<=1hr,54.73600583333334
accident,Tumkur Road,False,<=1hr,36.67476746666667
pot_holes,Varthur Road,False,>24hr,8942.389955716668
vehicle_breakdown,Mysore Road,False,<=1hr,38.7856253
vehicle_breakdown,Old Madras Road,False,<=1hr,43.62368715
vehicle_breakdown,Non-corridor,False,1-6hr,105.08628935
vehicle_breakdown,Tumkur Road,True,<=1hr,15.29187335
vehicle_breakdown,Non-corridor,False,<=1hr,9.065334083333333
vehicle_breakdown,Mysore Road,False,<=1hr,40.43931741666667
road_conditions,Hennur Main Road,False,<=1hr,33.66901506666667
tree_fall,Non-corridor,True,>24hr,46069.19810951666
tree_fall,ORR East 1,False,1-6hr,77.93821268333333
accident,Bellary Road 2,False,<=1hr,15.615314166666668
vehicle_breakdown,Non-corridor,False,1-6hr,84.26732303333333
vehicle_breakdown,Non-corridor,False,<=1hr,9.7192566
vehicle_breakdown,Non-corridor,False,1-6hr,84.81419685
accident,Bellary Road 2,False,<=1hr,59.43833245
accident,Non-corridor,False,1-6hr,77.63881098333333
vehicle_breakdown,ORR West 1,False,1-6hr,72.52724768333333
vehicle_breakdown,Magadi Road,False,1-6hr,104.03651015
pot_holes,Non-corridor,False,>24hr,71816.26846273334
pot_holes,Old Airport Road,False,1-6hr,84.90187545
vehicle_breakdown,ORR East 1,False,1-6hr,78.27243788333334
vehicle_breakdown,Mysore Road,False,<=1hr,14.931522066666668
vehicle_breakdown,Non-corridor,False,<=1hr,37.40827121666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,32.287891466666665
vehicle_breakdown,ORR East 1,False,<=1hr,23.4285513
vehicle_breakdown,Bellary Road 1,False,1-6hr,136.78986316666666
vehicle_breakdown,Non-corridor,False,<=1hr,13.487757566666666
others,Bellary Road 1,False,<=1hr,28.944295833333335
pot_holes,CBD 2,False,>24hr,12983.117416633333
others,ORR North 2,False,<=1hr,10.306896266666666
vehicle_breakdown,Non-corridor,False,<=1hr,36.74988463333333
others,Hennur Main Road,False,>24hr,33442.4012767
vehicle_breakdown,Old Madras Road,False,<=1hr,3.140068266666667
vehicle_breakdown,Non-corridor,False,<=1hr,12.550240633333335
vehicle_breakdown,Non-corridor,False,<=1hr,3.3893408166666665
vehicle_breakdown,Mysore Road,False,1-6hr,74.20677181666666
vehicle_breakdown,ORR North 2,False,<=1hr,6.094190583333333
vehicle_breakdown,Varthur Road,False,1-6hr,162.0267134
vehicle_breakdown,Hosur Road,False,<=1hr,15.520445366666667
vehicle_breakdown,Mysore Road,False,1-6hr,81.50184441666667
vehicle_breakdown,Non-corridor,False,<=1hr,26.36466031666667
vehicle_breakdown,Tumkur Road,False,<=1hr,50.51885516666667
vehicle_breakdown,Non-corridor,False,<=1hr,51.39911233333333
vehicle_breakdown,Bellary Road 2,False,1-6hr,74.97160621666667
vehicle_breakdown,Bellary Road 2,False,1-6hr,116.95864045
vehicle_breakdown,Mysore Road,False,<=1hr,11.41171555
vehicle_breakdown,Non-corridor,False,1-6hr,98.24602408333334
vehicle_breakdown,Bellary Road 1,False,1-6hr,67.97322405
others,Non-corridor,False,1-6hr,110.96327143333333
vehicle_breakdown,Non-corridor,False,<=1hr,16.688940616666667
others,Hosur Road,False,1-6hr,286.8181712166667
vehicle_breakdown,Non-corridor,False,1-6hr,127.14900161666667
road_conditions,Bannerghata Road,False,>24hr,14417.582629333334
vehicle_breakdown,ORR West 1,False,<=1hr,20.7539686
vehicle_breakdown,Old Airport Road,False,1-6hr,69.78363693333334
vehicle_breakdown,Tumkur Road,False,<=1hr,2.1166342
vehicle_breakdown,Mysore Road,False,1-6hr,159.76517208333334
vehicle_breakdown,Tumkur Road,False,1-6hr,75.34786806666666
vehicle_breakdown,Mysore Road,False,1-6hr,70.3720422
vehicle_breakdown,Non-corridor,False,1-6hr,105.80286051666667
vehicle_breakdown,Bellary Road 2,False,<=1hr,37.210154933333335
vehicle_breakdown,West of Chord Road,False,1-6hr,61.66422065
vehicle_breakdown,Mysore Road,False,1-6hr,65.48658305
vehicle_breakdown,Old Madras Road,False,1-6hr,74.64067675
vehicle_breakdown,Non-corridor,False,<=1hr,59.080220149999995
others,ORR North 1,False,>24hr,30111.636966966667
others,Non-corridor,False,>24hr,9913.279195233334
accident,ORR North 1,False,<=1hr,21.757424
vehicle_breakdown,Mysore Road,False,<=1hr,34.755479933333326
vehicle_breakdown,West of Chord Road,False,<=1hr,13.018610533333334
others,ORR North 1,False,>24hr,28953.599459483336
construction,Hennur Main Road,False,1-6hr,124.48846268333334
congestion,Hennur Main Road,False,1-6hr,97.18107958333333
water_logging,ORR East 1,False,>24hr,3688.3307549166666
others,Old Airport Road,False,<=1hr,59.494905499999994
pot_holes,Non-corridor,False,1-6hr,97.88214631666666
vehicle_breakdown,Bellary Road 2,False,1-6hr,111.66404631666666
vehicle_breakdown,Non-corridor,False,1-6hr,75.91999933333334
vehicle_breakdown,Mysore Road,False,<=1hr,23.28740005
vehicle_breakdown,Mysore Road,False,<=1hr,34.048471166666666
vehicle_breakdown,Tumkur Road,False,<=1hr,7.489767433333333
vehicle_breakdown,Old Airport Road,False,1-6hr,144.85944098333331
vehicle_breakdown,Old Madras Road,False,<=1hr,10.712838766666666
vehicle_breakdown,Mysore Road,False,<=1hr,53.03763343333333
vehicle_breakdown,Magadi Road,False,1-6hr,69.13833371666666
vehicle_breakdown,Non-corridor,False,1-6hr,146.44818733333335
vehicle_breakdown,Non-corridor,False,<=1hr,22.930431433333336
others,ORR East 1,False,6-24hr,606.2956126833334
vehicle_breakdown,Tumkur Road,False,<=1hr,29.652116483333334
others,Non-corridor,False,>24hr,8648.681363966667
others,Old Airport Road,False,1-6hr,218.97665736666667
vehicle_breakdown,Varthur Road,True,<=1hr,38.99701985
road_conditions,Hosur Road,False,<=1hr,31.40482066666667
others,CBD 2,False,<=1hr,32.9574732
vehicle_breakdown,Bellary Road 2,False,<=1hr,54.968492516666664
vehicle_breakdown,Bellary Road 1,False,<=1hr,6.392379616666667
vehicle_breakdown,Hosur Road,False,<=1hr,9.597317949999999
others,Mysore Road,False,1-6hr,152.36606333333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,3.10067255
others,ORR North 2,False,>24hr,1977.0458006333333
vehicle_breakdown,West of Chord Road,False,1-6hr,106.81585711666666
vehicle_breakdown,CBD 2,False,1-6hr,97.3695523
vehicle_breakdown,Bellary Road 1,False,<=1hr,48.415913599999996
others,Hosur Road,False,6-24hr,865.5403809
vehicle_breakdown,Non-corridor,False,<=1hr,2.6516332666666664
construction,Bannerghata Road,False,<=1hr,11.78033255
vehicle_breakdown,Tumkur Road,False,1-6hr,115.87354140000001
vehicle_breakdown,West of Chord Road,True,<=1hr,14.455940533333335
vehicle_breakdown,Mysore Road,False,<=1hr,38.123049349999995
vehicle_breakdown,Bellary Road 1,False,<=1hr,6.232070666666667
vehicle_breakdown,Mysore Road,False,<=1hr,37.45476503333334
vehicle_breakdown,Mysore Road,False,<=1hr,44.45212466666667
